手机网络功能_-1,手机网络功能_0,手机网络功能_1,手机网络功能_2,账户消费限额_0,账户消费限额_1,在职总月数,家庭中唯一订阅者的数量,每月平均使用分钟数,平均占线语音呼叫数,平均未接语音呼叫数,是否流失
0,1,0,0,0,1,12,1,1210,2,41,0
0,1,0,0,0,1,11,1,1358,5,34,1
0,0,0,1,1,0,34,1,26,0,0,1
0,1,0,0,1,0,33,2,603,0,12,0
0,1,0,0,0,1,12,1,238,0,0,0
0,1,0,0,1,0,44,1,254,2,10,1
0,1,0,0,1,0,13,1,1248,4,24,1
0,1,0,0,1,0,13,1,376,0,0,0
0,1,0,0,0,1,8,1,1280,40,16,0
0,1,0,0,1,0,11,2,135,2,8,1
0,0,1,0,1,0,31,1,223,9,17,0
0,1,0,0,1,0,7,1,217,4,40,0
0,1,0,0,1,0,10,2,502,0,8,0
0,1,0,0,1,0,14,1,194,5,21,1
0,1,0,0,1,0,14,1,152,0,10,0
0,0,1,0,1,0,32,1,316,1,36,0
0,1,0,0,1,0,8,1,464,21,24,0
0,1,0,0,1,0,21,1,1541,2,106,1
0,0,0,1,1,0,30,1,14,0,0,0
0,0,1,0,1,0,30,1,177,0,3,1
0,0,1,0,1,0,26,1,16,0,3,1
0,0,1,0,1,0,17,2,1785,9,204,0
0,1,0,0,1,0,37,1,2082,2,61,0
0,1,0,0,0,1,13,1,0,0,0,0
0,0,1,0,1,0,24,1,498,8,9,1
0,1,0,0,1,0,9,1,632,4,44,0
0,1,0,0,0,1,9,1,816,12,43,0
0,1,0,0,1,0,22,2,248,0,11,0
0,1,0,0,1,0,14,2,586,0,26,1
0,1,0,0,1,0,16,3,283,0,6,0
0,1,0,0,1,0,20,2,125,1,12,1
0,1,0,0,1,0,18,2,401,0,20,1
0,1,0,0,1,0,35,1,972,1,28,1
0,0,1,0,1,0,23,1,629,1,38,0
0,1,0,0,1,0,19,2,327,0,27,0
0,1,0,0,1,0,50,1,343,0,37,1
0,0,0,1,1,0,16,1,32,0,0,0
0,1,0,0,0,1,19,2,820,3,0,1
0,1,0,0,1,0,40,1,672,6,11,0
0,1,0,0,1,0,17,1,1528,3,35,1
0,1,0,0,1,0,6,1,426,0,9,1
0,1,0,0,1,0,21,2,893,4,111,1
0,1,0,0,1,0,19,1,314,2,28,1
0,1,0,0,1,0,36,1,1036,6,80,0
0,1,0,0,1,0,19,2,302,1,15,0
0,1,0,0,1,0,16,1,479,1,14,1
0,1,0,0,1,0,16,1,822,20,34,0
0,1,0,0,1,0,14,3,1203,6,146,0
0,1,0,0,1,0,11,1,131,1,14,0
0,1,0,0,1,0,14,1,2535,32,207,1
0,0,0,1,1,0,17,1,532,1,13,0
0,1,0,0,1,0,15,2,473,0,18,1
0,1,0,0,1,0,10,1,1198,8,114,1
0,1,0,0,1,0,17,3,0,0,0,1
0,1,0,0,1,0,13,1,173,0,20,1
0,1,0,0,1,0,11,1,51,0,4,1
0,0,0,1,1,0,22,1,223,0,3,0
0,1,0,0,1,0,22,1,247,0,32,1
0,1,0,0,1,0,22,1,711,0,37,1
0,1,0,0,1,0,27,1,201,0,9,0
0,1,0,0,1,0,14,1,657,0,49,0
0,0,1,0,1,0,27,1,73,0,2,1
0,1,0,0,1,0,30,1,1044,1,53,1
0,1,0,0,1,0,25,1,365,1,20,1
0,0,1,0,1,0,30,2,872,2,41,0
0,1,0,0,1,0,13,4,382,0,1,1
0,1,0,0,1,0,16,1,171,0,0,1
0,1,0,0,1,0,16,1,1128,7,60,1
0,0,1,0,1,0,34,2,71,0,15,1
0,0,1,0,0,1,24,1,2947,4,81,0
0,1,0,0,1,0,13,1,0,0,0,1
0,1,0,0,1,0,18,1,376,0,13,1
0,1,0,0,1,0,12,1,960,0,32,0
0,1,0,0,1,0,8,1,554,0,44,0
0,1,0,0,1,0,15,1,898,19,45,1
0,1,0,0,1,0,12,1,59,0,1,0
0,0,1,0,1,0,31,1,5,0,0,1
0,1,0,0,1,0,11,1,457,11,10,1
0,1,0,0,1,0,8,1,1979,8,93,0
0,1,0,0,1,0,19,2,110,0,14,0
0,0,1,0,1,0,20,1,891,2,116,0
0,1,0,0,1,0,15,1,238,0,9,1
0,1,0,0,0,1,12,1,123,0,0,1
0,1,0,0,1,0,11,1,661,1,93,1
0,1,0,0,1,0,22,1,231,0,46,0
0,0,1,0,0,1,11,1,975,2,94,1
0,1,0,0,1,0,20,1,46,0,1,1
0,1,0,0,1,0,21,2,288,0,24,0
0,0,0,1,1,0,13,1,0,0,0,1
0,1,0,0,1,0,14,1,0,0,0,1
0,1,0,0,0,1,8,1,75,0,1,0
0,1,0,0,1,0,10,1,1349,2,36,1
0,1,0,0,1,0,6,2,954,7,35,1
0,0,0,1,1,0,14,2,633,0,9,1
0,1,0,0,1,0,28,4,212,0,7,0
0,0,1,0,1,0,32,1,21,0,1,1
0,1,0,0,1,0,8,1,741,3,38,0
0,0,1,0,1,0,20,2,27,0,0,0
0,1,0,0,1,0,7,1,28,0,2,0
0,1,0,0,1,0,25,2,336,1,57,1
0,1,0,0,1,0,12,1,1009,1,22,0
0,1,0,0,1,0,11,3,442,3,17,0
0,0,1,0,1,0,25,2,486,3,21,1
0,1,0,0,1,0,16,2,124,1,16,1
0,0,0,1,1,0,33,3,0,0,0,1
0,1,0,0,0,1,14,1,373,0,37,1
0,1,0,0,1,0,19,1,317,3,16,0
0,1,0,0,0,1,14,1,524,0,19,0
0,1,0,0,1,0,17,1,457,0,27,1
0,1,0,0,1,0,30,2,525,0,51,1
0,1,0,0,1,0,11,1,559,0,38,0
0,1,0,0,1,0,31,1,671,9,77,0
0,0,0,1,1,0,11,2,65,4,3,1
0,0,1,0,1,0,27,1,229,1,22,1
0,1,0,0,1,0,13,2,106,0,20,1
0,1,0,0,1,0,27,1,359,0,16,0
0,1,0,0,0,1,16,1,859,0,18,0
0,1,0,0,1,0,8,1,40,1,2,0
0,0,1,0,1,0,31,2,166,0,35,0
0,0,1,0,1,0,18,1,129,0,7,0
0,1,0,0,1,0,25,3,842,0,51,0
0,1,0,0,1,0,14,3,200,1,11,1
0,1,0,0,1,0,15,2,262,1,4,1
0,1,0,0,1,0,12,1,408,1,34,0
0,0,1,0,1,0,19,1,122,0,5,1
0,1,0,0,1,0,10,1,396,0,0,0
0,1,0,0,1,0,31,1,126,0,6,0
0,1,0,0,1,0,16,1,886,4,117,1
0,1,0,0,1,0,12,1,156,0,9,0
0,1,0,0,1,0,33,1,1213,0,40,0
0,1,0,0,1,0,24,2,237,0,10,1
0,1,0,0,1,0,13,1,242,8,45,0
0,1,0,0,1,0,12,2,399,30,153,1
0,0,1,0,1,0,26,2,26,0,3,1
0,1,0,0,1,0,24,1,37,0,0,0
0,1,0,0,1,0,16,2,1448,1,49,0
0,1,0,0,1,0,30,1,325,2,11,1
0,1,0,0,1,0,20,2,108,2,3,0
0,0,1,0,1,0,36,1,133,0,13,0
0,1,0,0,1,0,24,1,397,2,28,1
0,1,0,0,0,1,29,1,2525,2,312,0
0,0,1,0,1,0,25,1,160,0,8,0
0,0,1,0,1,0,12,1,98,0,2,1
0,1,0,0,1,0,10,1,119,0,6,0
0,1,0,0,1,0,16,1,143,0,3,1
0,1,0,0,0,1,7,1,55,0,2,0
0,1,0,0,1,0,11,1,1387,1,16,0
0,1,0,0,1,0,11,1,681,0,46,1
0,1,0,0,1,0,15,2,1031,4,29,1
0,1,0,0,1,0,38,2,149,1,10,0
0,1,0,0,1,0,38,2,648,0,69,0
0,1,0,0,1,0,11,1,145,1,18,1
0,1,0,0,1,0,18,1,347,1,25,0
0,1,0,0,1,0,12,1,105,1,13,1
0,1,0,0,1,0,14,1,899,2,35,0
0,1,0,0,1,0,12,2,612,5,132,1
0,1,0,0,1,0,20,1,387,1,18,1
0,0,0,1,1,0,30,2,141,0,28,1
0,1,0,0,1,0,21,1,333,2,42,0
0,1,0,0,1,0,24,1,30,0,0,1
0,1,0,0,1,0,8,1,107,0,2,0
0,1,0,0,0,1,7,1,2333,16,135,0
0,1,0,0,1,0,25,1,161,2,0,1
0,1,0,0,1,0,29,1,776,1,41,0
1,0,0,0,1,0,12,1,381,1,21,0
0,1,0,0,1,0,12,1,507,2,16,1
0,1,0,0,0,1,12,1,724,1,33,0
0,1,0,0,0,1,11,1,828,5,91,0
0,1,0,0,1,0,7,1,420,2,46,0
0,1,0,0,1,0,34,1,1531,2,118,1
0,1,0,0,0,1,22,1,347,0,14,1
0,1,0,0,1,0,10,1,291,0,0,0
0,1,0,0,1,0,13,1,534,1,53,1
0,1,0,0,1,0,15,2,194,1,7,1
0,1,0,0,0,1,11,1,1636,44,151,0
0,0,1,0,1,0,23,3,1122,5,32,0
0,1,0,0,1,0,10,2,113,2,10,0
0,0,0,1,1,0,34,1,462,1,56,1
0,0,1,0,1,0,27,2,31,0,3,1
0,1,0,0,1,0,10,1,406,3,24,0
0,1,0,0,1,0,32,1,424,0,20,1
0,1,0,0,1,0,15,1,36,0,0,1
0,1,0,0,1,0,19,2,1510,7,67,0
0,1,0,0,1,0,8,1,606,3,58,0
0,0,1,0,1,0,34,1,44,0,6,1
0,1,0,0,1,0,38,1,919,2,49,1
0,0,1,0,1,0,17,1,195,2,24,1
0,1,0,0,1,0,30,2,286,1,40,0
0,1,0,0,1,0,12,1,728,12,81,1
0,1,0,0,1,0,10,1,227,2,20,1
0,1,0,0,1,0,6,1,206,0,4,0
0,1,0,0,1,0,12,1,217,0,0,0
0,1,0,0,1,0,19,2,5,0,1,1
0,1,0,0,1,0,21,2,3765,4,164,1
0,1,0,0,1,0,19,1,46,0,2,1
0,1,0,0,1,0,11,1,949,1,20,0
0,1,0,0,1,0,21,1,569,2,21,0
0,1,0,0,1,0,7,1,35,0,0,0
0,1,0,0,1,0,8,1,612,9,52,1
0,1,0,0,1,0,32,1,220,4,20,1
0,1,0,0,1,0,23,2,826,1,51,0
0,1,0,0,1,0,19,1,792,2,38,1
0,1,0,0,0,1,15,1,374,2,32,0
0,1,0,0,1,0,12,2,309,0,10,0
0,1,0,0,1,0,15,1,1074,17,39,1
0,0,0,1,0,1,18,1,264,6,66,0
0,1,0,0,1,0,19,1,404,0,23,1
0,1,0,0,1,0,8,2,1171,5,80,0
0,0,1,0,1,0,31,1,104,3,7,0
0,1,0,0,1,0,11,1,503,0,38,0
0,1,0,0,1,0,47,3,708,6,74,0
0,1,0,0,0,1,6,2,565,9,34,1
0,1,0,0,1,0,24,2,364,15,34,0
0,1,0,0,1,0,16,3,25,0,0,0
0,1,0,0,1,0,53,1,376,1,10,0
0,0,0,1,1,0,19,2,308,1,69,0
0,1,0,0,1,0,25,5,213,1,4,0
0,1,0,0,1,0,18,1,414,2,14,1
0,1,0,0,1,0,12,1,639,2,20,1
0,1,0,0,0,1,6,1,144,1,20,0
0,1,0,0,1,0,14,1,1238,6,40,0
0,1,0,0,1,0,16,1,435,0,11,0
0,1,0,0,1,0,24,2,2150,3,68,0
0,1,0,0,1,0,24,1,930,6,22,0
0,1,0,0,1,0,14,1,2421,12,164,0
0,1,0,0,1,0,9,6,202,0,0,1
0,1,0,0,1,0,16,1,488,0,21,0
0,1,0,0,1,0,18,1,393,13,22,0
0,1,0,0,1,0,22,1,20,0,0,1
0,1,0,0,1,0,33,2,1648,6,54,0
0,1,0,0,1,0,7,1,705,2,19,0
0,1,0,0,1,0,12,1,261,1,22,1
0,1,0,0,1,0,30,1,876,6,25,1
0,1,0,0,1,0,32,1,452,0,1,0
0,1,0,0,1,0,14,1,15,0,0,0
0,1,0,0,1,0,22,2,452,2,25,1
0,1,0,0,1,0,12,2,527,0,0,1
0,1,0,0,1,0,14,1,4,0,0,1
0,1,0,0,1,0,12,1,294,2,11,0
0,0,1,0,1,0,18,1,207,0,16,0
0,0,1,0,1,0,15,1,187,0,13,0
0,1,0,0,1,0,8,1,104,0,0,1
0,1,0,0,1,0,17,1,834,3,46,1
0,0,1,0,1,0,26,1,75,0,6,0
0,1,0,0,1,0,17,1,66,0,5,0
0,1,0,0,1,0,8,1,269,2,5,0
0,1,0,0,0,1,12,1,356,6,49,1
0,1,0,0,0,1,13,1,700,4,43,0
0,0,1,0,0,1,37,1,670,2,47,0
0,1,0,0,1,0,22,2,136,0,13,0
0,1,0,0,1,0,28,1,914,1,79,0
0,0,1,0,1,0,25,1,10,0,3,0
0,1,0,0,0,1,7,2,812,75,67,0
0,1,0,0,1,0,13,1,44,0,18,1
0,1,0,0,1,0,14,1,332,0,18,0
0,0,0,1,1,0,36,1,84,0,7,1
0,1,0,0,1,0,25,1,434,6,30,0
0,0,0,1,1,0,16,1,0,0,0,1
0,1,0,0,1,0,39,1,1342,0,66,1
0,1,0,0,1,0,8,1,636,2,25,0
0,1,0,0,1,0,16,1,595,2,0,0
0,1,0,0,1,0,13,2,310,0,0,1
0,1,0,0,1,0,10,1,2463,55,246,0
0,1,0,0,1,0,22,1,270,2,13,1
0,1,0,0,0,1,10,1,718,3,33,1
0,1,0,0,0,1,12,1,1311,9,43,1
0,1,0,0,1,0,7,1,247,0,14,1
0,1,0,0,1,0,16,1,202,0,5,0
0,0,0,1,1,0,13,2,76,0,0,1
0,1,0,0,0,1,7,1,419,3,48,0
0,1,0,0,1,0,30,2,1083,5,65,1
0,1,0,0,1,0,16,2,1569,16,60,0
0,0,1,0,1,0,32,2,96,0,19,1
0,1,0,0,1,0,7,1,77,0,4,0
0,1,0,0,1,0,12,1,281,50,25,1
0,1,0,0,0,1,9,1,421,21,11,0
0,1,0,0,1,0,18,1,670,13,10,1
0,0,1,0,1,0,8,1,265,0,4,0
0,1,0,0,1,0,10,1,875,2,47,0
0,0,1,0,1,0,30,2,196,0,6,0
0,1,0,0,1,0,15,1,806,0,35,0
0,1,0,0,1,0,31,1,812,16,25,1
0,1,0,0,1,0,7,2,443,0,12,0
0,1,0,0,1,0,12,1,891,1,54,0
0,0,1,0,1,0,30,1,693,2,88,0
0,1,0,0,1,0,8,1,848,0,0,0
0,1,0,0,1,0,36,3,550,1,44,1
0,1,0,0,0,1,12,1,653,0,0,1
0,0,1,0,0,1,23,1,1200,2,46,0
0,1,0,0,1,0,17,1,278,0,8,1
0,0,0,1,1,0,27,1,165,0,10,1
0,1,0,0,1,0,15,4,458,1,8,0
0,1,0,0,1,0,8,1,1350,0,87,1
0,1,0,0,1,0,11,1,56,1,0,1
0,1,0,0,1,0,16,1,240,0,14,0
0,1,0,0,1,0,13,1,126,0,12,1
0,1,0,0,1,0,21,1,39,1,3,0
0,1,0,0,1,0,11,1,1744,26,70,1
0,1,0,0,1,0,17,1,72,0,3,1
0,1,0,0,0,1,9,1,1107,9,33,0
0,1,0,0,1,0,12,1,119,0,10,1
0,1,0,0,1,0,10,1,385,3,26,1
0,0,1,0,1,0,12,1,855,0,0,1
0,1,0,0,1,0,15,1,1137,4,80,0
0,1,0,0,0,1,7,1,1118,12,61,1
0,0,1,0,1,0,37,2,114,0,1,0
0,0,1,0,1,0,25,1,203,0,22,1
0,1,0,0,1,0,8,1,247,0,0,0
0,0,0,1,1,0,20,1,7,0,0,1
0,0,1,0,1,0,28,2,1069,10,41,1
0,1,0,0,0,1,7,1,176,1,17,0
0,1,0,0,1,0,8,1,1272,2,155,1
0,0,1,0,1,0,21,1,592,3,28,0
0,1,0,0,1,0,14,2,303,0,24,1
0,1,0,0,1,0,8,1,505,10,34,0
0,1,0,0,1,0,17,1,1119,4,112,1
0,1,0,0,1,0,15,1,550,2,66,1
0,0,1,0,1,0,32,1,147,0,15,1
0,1,0,0,1,0,28,1,25,1,47,0
0,1,0,0,1,0,15,1,1455,1,90,0
0,1,0,0,1,0,9,3,460,2,12,0
0,1,0,0,1,0,10,2,557,6,35,0
0,1,0,0,1,0,6,2,183,0,21,1
0,1,0,0,1,0,12,1,301,0,14,1
0,1,0,0,1,0,26,1,1341,0,0,0
0,0,1,0,0,1,6,1,677,0,0,0
0,1,0,0,1,0,12,2,7,0,0,1
0,1,0,0,1,0,27,1,53,1,3,0
0,0,0,1,1,0,23,3,264,17,5,1
0,1,0,0,1,0,25,1,50,1,9,0
0,1,0,0,1,0,14,3,1131,1,21,0
0,1,0,0,1,0,11,2,156,0,1,0
0,1,0,0,1,0,14,1,470,0,20,1
0,1,0,0,1,0,22,1,554,24,18,1
0,1,0,0,1,0,6,1,184,0,4,1
0,0,0,1,1,0,16,2,509,1,28,1
0,1,0,0,1,0,8,2,169,5,1,0
0,1,0,0,1,0,11,1,1046,0,0,0
0,1,0,0,1,0,11,1,803,9,62,1
0,1,0,0,1,0,8,1,102,0,11,0
0,1,0,0,1,0,14,1,530,0,0,1
0,1,0,0,1,0,16,1,839,5,19,0
0,1,0,0,1,0,16,1,490,0,28,1
0,1,0,0,1,0,25,2,521,2,4,1
0,1,0,0,1,0,16,1,187,1,6,1
0,1,0,0,1,0,25,1,661,0,42,1
0,0,1,0,1,0,42,1,72,0,1,1
0,0,1,0,1,0,20,1,495,0,6,1
0,0,0,1,1,0,27,1,1140,19,31,1
0,1,0,0,1,0,13,1,296,1,20,1
0,1,0,0,1,0,13,2,705,0,3,1
0,1,0,0,1,0,30,1,313,0,15,0
0,1,0,0,0,1,8,1,683,1,53,0
0,1,0,0,1,0,9,1,284,0,14,0
0,1,0,0,1,0,12,2,28,0,1,0
0,1,0,0,1,0,12,1,459,0,0,0
0,1,0,0,1,0,10,1,229,1,34,1
0,0,1,0,1,0,16,1,395,12,33,1
0,0,0,1,1,0,15,4,84,1,3,1
0,1,0,0,1,0,38,1,281,1,24,1
0,1,0,0,1,0,9,1,550,5,9,0
0,1,0,0,1,0,20,1,2173,11,73,0
0,1,0,0,1,0,33,2,494,3,26,1
0,1,0,0,1,0,24,2,260,10,11,1
0,1,0,0,1,0,13,1,905,3,71,1
0,1,0,0,1,0,13,1,419,0,22,1
0,1,0,0,1,0,13,1,55,0,3,0
0,0,1,0,1,0,16,1,234,0,4,1
0,1,0,0,1,0,24,1,157,1,5,0
0,1,0,0,1,0,11,1,186,0,16,1
0,1,0,0,1,0,21,1,485,4,12,1
0,0,0,1,1,0,7,2,437,73,21,1
0,1,0,0,1,0,44,2,1849,8,31,0
0,1,0,0,1,0,18,1,106,0,3,0
0,0,1,0,1,0,23,1,697,8,44,0
0,0,1,0,1,0,25,1,390,1,79,0
0,0,0,1,1,0,35,1,123,1,4,1
0,0,1,0,1,0,23,1,38,0,3,1
0,1,0,0,1,0,21,1,451,0,5,0
0,0,0,1,1,0,30,1,615,13,16,1
0,1,0,0,1,0,23,1,249,1,7,0
0,0,1,0,1,0,9,1,164,0,5,1
0,0,1,0,1,0,17,1,363,0,10,1
0,0,1,0,1,0,28,1,105,2,1,1
0,1,0,0,1,0,7,1,1190,13,114,1
0,1,0,0,1,0,22,1,143,0,0,1
0,1,0,0,1,0,18,1,486,5,37,0
0,1,0,0,1,0,11,1,69,0,5,1
0,1,0,0,1,0,31,2,1585,0,97,0
0,0,1,0,1,0,29,1,218,0,1,0
0,1,0,0,1,0,13,2,0,0,0,1
0,0,0,1,1,0,30,2,93,0,5,1
0,0,1,0,1,0,16,1,659,2,20,0
0,1,0,0,1,0,7,1,797,0,41,0
0,1,0,0,1,0,23,2,11,0,0,1
0,1,0,0,1,0,12,1,283,0,0,1
0,1,0,0,1,0,7,1,265,1,3,0
0,1,0,0,1,0,17,4,230,1,10,1
0,1,0,0,1,0,8,1,538,0,38,0
0,1,0,0,1,0,11,1,253,0,0,0
0,1,0,0,1,0,23,1,842,0,9,0
0,1,0,0,1,0,27,1,110,0,31,1
0,1,0,0,1,0,11,1,403,0,0,1
0,1,0,0,1,0,11,1,117,0,0,1
0,1,0,0,1,0,7,1,474,1,13,0
0,1,0,0,1,0,15,1,8,0,7,0
0,0,0,1,1,0,25,1,321,1,37,0
0,0,1,0,1,0,25,1,5,0,0,0
0,1,0,0,1,0,7,3,2652,33,139,0
0,1,0,0,1,0,12,1,1021,10,37,1
0,1,0,0,1,0,8,1,867,0,0,1
0,1,0,0,1,0,19,1,654,0,0,1
0,0,1,0,1,0,25,1,2,0,0,1
0,1,0,0,1,0,21,1,220,0,7,0
0,0,0,1,1,0,25,1,72,0,11,0
0,1,0,0,1,0,25,2,83,0,2,1
0,1,0,0,1,0,9,1,258,1,22,0
0,0,1,0,1,0,19,2,81,0,8,1
0,1,0,0,1,0,21,1,756,4,15,1
0,1,0,0,1,0,15,1,1411,16,43,0
0,1,0,0,1,0,21,1,721,4,27,1
0,0,1,0,1,0,28,2,300,0,11,0
0,1,0,0,1,0,18,3,1129,2,95,1
0,1,0,0,1,0,6,1,311,0,13,1
0,1,0,0,1,0,12,2,208,0,4,0
0,1,0,0,1,0,8,1,856,4,62,1
0,1,0,0,1,0,20,1,249,5,5,0
0,1,0,0,0,1,9,1,1495,8,25,1
0,0,1,0,1,0,30,1,90,0,2,1
0,0,0,1,1,0,22,1,149,0,7,0
0,0,0,1,1,0,33,1,93,0,7,1
0,0,1,0,1,0,24,1,29,0,5,1
0,1,0,0,1,0,27,1,402,0,56,0
0,1,0,0,1,0,17,1,275,2,9,1
0,0,1,0,1,0,28,1,192,0,11,1
0,0,0,1,1,0,48,1,90,0,6,1
0,1,0,0,1,0,21,1,332,0,51,1
0,0,0,1,1,0,28,2,593,0,0,0
0,1,0,0,0,1,9,1,574,17,3,0
0,1,0,0,1,0,33,1,33,0,5,0
0,1,0,0,1,0,11,1,91,0,9,1
0,1,0,0,1,0,9,1,278,0,14,0
0,1,0,0,1,0,16,1,346,0,11,0
0,1,0,0,1,0,22,1,129,0,8,0
0,1,0,0,1,0,13,1,372,0,20,1
0,1,0,0,1,0,23,1,1407,1,39,0
0,0,1,0,1,0,29,1,256,6,17,1
0,0,1,0,1,0,24,1,331,23,12,0
0,1,0,0,1,0,14,1,195,0,8,0
0,0,0,1,1,0,29,2,142,1,4,1
0,1,0,0,1,0,13,1,663,29,20,0
0,0,0,1,1,0,22,2,606,3,64,1
0,1,0,0,1,0,10,1,240,0,0,0
0,1,0,0,1,0,33,1,409,0,29,0
0,1,0,0,1,0,9,2,144,1,28,1
0,1,0,0,1,0,13,1,1008,1,38,1
0,1,0,0,1,0,18,2,1735,0,47,1
0,1,0,0,1,0,15,2,122,0,5,1
0,1,0,0,1,0,27,1,255,2,38,0
0,1,0,0,1,0,28,2,75,0,3,1
0,1,0,0,1,0,19,2,366,5,19,1
0,1,0,0,1,0,23,2,820,8,65,0
0,1,0,0,1,0,25,2,602,0,61,0
0,1,0,0,0,1,10,1,1311,2,50,0
0,0,1,0,1,0,22,1,240,6,25,1
0,1,0,0,1,0,14,1,29,0,1,1
0,1,0,0,1,0,34,3,189,2,12,0
0,1,0,0,0,1,30,1,647,3,75,0
0,1,0,0,1,0,11,2,1272,0,0,1
0,0,1,0,1,0,28,1,5,0,25,1
0,1,0,0,1,0,13,2,288,0,0,0
0,1,0,0,1,0,11,1,425,4,39,1
0,1,0,0,0,1,11,1,502,2,15,1
0,1,0,0,0,1,11,1,148,5,11,1
0,1,0,0,1,0,26,2,850,2,29,0
0,1,0,0,1,0,19,1,843,2,52,1
0,0,1,0,1,0,21,1,188,0,12,1
0,0,0,1,1,0,30,1,98,1,4,0
0,0,1,0,1,0,29,1,435,1,30,1
0,1,0,0,1,0,24,1,969,1,16,1
0,0,1,0,1,0,23,1,160,0,12,1
0,1,0,0,0,1,17,1,492,7,36,0
0,1,0,0,1,0,17,1,664,4,32,0
0,1,0,0,0,1,7,1,1459,10,55,0
0,0,1,0,1,0,17,1,185,0,4,1
0,1,0,0,1,0,33,1,25,0,1,1
0,1,0,0,1,0,12,1,252,0,7,0
0,1,0,0,1,0,10,1,375,5,11,0
0,1,0,0,1,0,11,1,611,4,38,1
0,1,0,0,1,0,16,2,1475,0,50,0
0,1,0,0,0,1,11,1,396,2,69,0
0,1,0,0,0,1,9,1,1151,0,80,0
0,1,0,0,1,0,12,1,1343,96,40,0
0,0,1,0,1,0,37,2,-1,0,0,1
0,0,1,0,1,0,26,1,372,2,14,0
0,1,0,0,1,0,13,1,714,0,18,0
0,1,0,0,1,0,39,1,470,0,4,0
0,1,0,0,1,0,23,2,554,0,16,1
0,1,0,0,1,0,12,2,433,0,31,1
0,1,0,0,1,0,9,1,825,4,20,0
0,1,0,0,1,0,13,2,145,0,0,1
0,0,1,0,1,0,24,1,56,0,1,0
0,1,0,0,1,0,11,1,2218,1,109,1
0,1,0,0,1,0,11,2,1358,0,39,1
0,0,0,1,1,0,18,1,314,1,15,1
0,0,1,0,1,0,6,1,29,0,0,1
0,1,0,0,1,0,20,1,239,3,9,0
0,1,0,0,1,0,10,1,638,6,45,0
0,1,0,0,1,0,35,3,183,0,4,1
0,0,1,0,1,0,26,1,956,4,45,0
0,1,0,0,1,0,37,1,800,8,111,0
0,1,0,0,1,0,19,1,3901,20,162,1
0,0,1,0,1,0,14,3,230,0,5,1
0,1,0,0,1,0,16,2,725,1,56,0
0,1,0,0,1,0,26,4,1031,21,63,0
0,1,0,0,1,0,33,2,414,0,21,0
0,1,0,0,0,1,8,1,114,0,0,0
0,0,0,1,1,0,31,1,1380,35,18,1
0,1,0,0,1,0,8,1,1007,0,6,1
0,0,1,0,1,0,11,1,292,3,11,1
0,1,0,0,1,0,10,1,0,0,0,0
0,1,0,0,1,0,13,2,123,0,16,0
0,1,0,0,1,0,14,1,651,0,41,0
0,1,0,0,1,0,7,4,146,2,7,1
0,0,1,0,1,0,25,1,147,1,3,0
0,1,0,0,1,0,23,1,480,1,20,1
0,1,0,0,1,0,12,1,764,5,43,1
0,1,0,0,1,0,11,1,116,5,2,1
0,1,0,0,1,0,11,1,110,0,0,0
0,1,0,0,0,1,13,2,714,8,49,1
0,0,0,1,1,0,20,2,403,2,19,1
0,1,0,0,0,1,7,1,1704,20,144,0
0,0,1,0,1,0,19,2,707,1,18,1
0,1,0,0,1,0,34,1,776,1,3,0
0,1,0,0,1,0,16,1,705,6,44,0
0,1,0,0,0,1,7,2,1090,5,58,0
0,1,0,0,1,0,8,2,567,3,36,0
0,1,0,0,1,0,15,2,238,0,36,0
0,1,0,0,1,0,22,2,413,0,27,1
0,1,0,0,1,0,7,2,909,1,44,0
0,1,0,0,1,0,33,3,386,0,38,1
0,1,0,0,1,0,17,1,198,6,6,1
0,1,0,0,1,0,34,3,763,2,49,0
0,1,0,0,1,0,16,1,914,1,48,0
0,0,1,0,1,0,22,1,408,14,16,1
0,1,0,0,1,0,15,1,374,1,88,1
0,1,0,0,1,0,12,1,258,0,31,1
0,0,1,0,1,0,26,1,278,1,20,1
0,0,1,0,1,0,34,1,36,0,2,0
0,1,0,0,1,0,13,1,1197,4,127,1
0,1,0,0,1,0,22,1,302,0,21,0
0,1,0,0,1,0,10,2,372,10,15,1
0,1,0,0,1,0,9,1,1062,5,29,0
0,1,0,0,1,0,13,1,249,1,78,1
0,1,0,0,1,0,11,1,106,0,2,1
0,1,0,0,1,0,25,1,352,1,6,1
0,1,0,0,1,0,17,1,451,0,11,1
0,1,0,0,1,0,14,2,246,13,7,0
0,1,0,0,1,0,13,1,1088,16,59,0
0,1,0,0,1,0,13,2,1211,6,49,0
0,1,0,0,1,0,8,1,1034,4,51,1
0,1,0,0,1,0,12,2,586,0,0,1
0,1,0,0,1,0,8,1,1078,0,11,0
0,1,0,0,1,0,43,1,73,0,9,0
0,1,0,0,0,1,7,1,614,9,52,0
0,1,0,0,1,0,26,1,604,0,15,1
0,1,0,0,1,0,9,1,717,0,0,0
0,1,0,0,1,0,16,1,0,0,0,0
0,1,0,0,1,0,13,2,336,0,18,1
0,1,0,0,1,0,10,1,80,0,9,0
0,1,0,0,0,1,13,1,1165,7,90,0
0,1,0,0,1,0,27,2,794,6,41,1
0,1,0,0,1,0,11,1,398,0,26,1
0,1,0,0,1,0,22,1,574,2,42,0
